residue,residue_binary_msb_first,residue_binary_lsb_first,residue_mod_8
6173,0001100000011101,1011100000011000,5
6181,0001100000100101,1010010000011000,5
6189,0001100000101101,1011010000011000,5
6197,0001100000110101,1010110000011000,5
6205,0001100000111101,1011110000011000,5
6213,0001100001000101,1010001000011000,5
6221,0001100001001101,1011001000011000,5
6229,0001100001010101,1010101000011000,5
6237,0001100001011101,1011101000011000,5
6245,0001100001100101,1010011000011000,5
6253,0001100001101101,1011011000011000,5
6261,0001100001110101,1010111000011000,5
6269,0001100001111101,1011111000011000,5
6277,0001100010000101,1010000100011000,5
6285,0001100010001101,1011000100011000,5
6293,0001100010010101,1010100100011000,5
6301,0001100010011101,1011100100011000,5
6309,0001100010100101,1010010100011000,5
6317,0001100010101101,1011010100011000,5
6325,0001100010110101,1010110100011000,5
6341,0001100011000101,1010001100011000,5
6349,0001100011001101,1011001100011000,5
6357,0001100011010101,1010101100011000,5
6365,0001100011011101,1011101100011000,5
6373,0001100011100101,1010011100011000,5
6381,0001100011101101,1011011100011000,5
6389,0001100011110101,1010111100011000,5
6397,0001100011111101,1011111100011000,5
6405,0001100100000101,1010000010011000,5
6413,0001100100001101,1011000010011000,5
6421,0001100100010101,1010100010011000,5
6429,0001100100011101,1011100010011000,5
6437,0001100100100101,1010010010011000,5
6445,0001100100101101,1011010010011000,5
6453,0001100100110101,1010110010011000,5
6461,0001100100111101,1011110010011000,5
6469,0001100101000101,1010001010011000,5
6477,0001100101001101,1011001010011000,5
6485,0001100101010101,1010101010011000,5
6493,0001100101011101,1011101010011000,5
6501,0001100101100101,1010011010011000,5
6509,0001100101101101,1011011010011000,5
6517,0001100101110101,1010111010011000,5
6525,0001100101111101,1011111010011000,5
6533,0001100110000101,1010000110011000,5
6541,0001100110001101,1011000110011000,5
6549,0001100110010101,1010100110011000,5
6565,0001100110100101,1010010110011000,5
6573,0001100110101101,1011010110011000,5
6581,0001100110110101,1010110110011000,5
6589,0001100110111101,1011110110011000,5
6597,0001100111000101,1010001110011000,5
6605,0001100111001101,1011001110011000,5
6613,0001100111010101,1010101110011000,5
6621,0001100111011101,1011101110011000,5
6629,0001100111100101,1010011110011000,5
6637,0001100111101101,1011011110011000,5
6645,0001100111110101,1010111110011000,5
6661,0001101000000101,1010000001011000,5
6669,0001101000001101,1011000001011000,5
6677,0001101000010101,1010100001011000,5
6685,0001101000011101,1011100001011000,5
6693,0001101000100101,1010010001011000,5
6701,0001101000101101,1011010001011000,5
6709,0001101000110101,1010110001011000,5
6717,0001101000111101,1011110001011000,5
6725,0001101001000101,1010001001011000,5
6733,0001101001001101,1011001001011000,5
6741,0001101001010101,1010101001011000,5
6749,0001101001011101,1011101001011000,5
6757,0001101001100101,1010011001011000,5
6765,0001101001101101,1011011001011000,5
6773,0001101001110101,1010111001011000,5
6781,0001101001111101,1011111001011000,5
6789,0001101010000101,1010000101011000,5
6797,0001101010001101,1011000101011000,5
6805,0001101010010101,1010100101011000,5
6813,0001101010011101,1011100101011000,5
6821,0001101010100101,1010010101011000,5
6829,0001101010101101,1011010101011000,5
6837,0001101010110101,1010110101011000,5
6845,0001101010111101,1011110101011000,5
6853,0001101011000101,1010001101011000,5
6861,0001101011001101,1011001101011000,5
6869,0001101011010101,1010101101011000,5
6877,0001101011011101,1011101101011000,5
6885,0001101011100101,1010011101011000,5
6893,0001101011101101,1011011101011000,5
6901,0001101011110101,1010111101011000,5
6909,0001101011111101,1011111101011000,5
6917,0001101100000101,1010000011011000,5
6925,0001101100001101,1011000011011000,5
6933,0001101100010101,1010100011011000,5
6941,0001101100011101,1011100011011000,5
6949,0001101100100101,1010010011011000,5
6957,0001101100101101,1011010011011000,5
6965,0001101100110101,1010110011011000,5
6981,0001101101000101,1010001011011000,5
6989,0001101101001101,1011001011011000,5
6997,0001101101010101,1010101011011000,5
7005,0001101101011101,1011101011011000,5
7013,0001101101100101,1010011011011000,5
7021,0001101101101101,1011011011011000,5
7029,0001101101110101,1010111011011000,5
7037,0001101101111101,1011111011011000,5
7045,0001101110000101,1010000111011000,5
7053,0001101110001101,1011000111011000,5
7061,0001101110010101,1010100111011000,5
7069,0001101110011101,1011100111011000,5
7077,0001101110100101,1010010111011000,5
7085,0001101110101101,1011010111011000,5
7093,0001101110110101,1010110111011000,5
7101,0001101110111101,1011110111011000,5
7109,0001101111000101,1010001111011000,5
7117,0001101111001101,1011001111011000,5
7125,0001101111010101,1010101111011000,5
7133,0001101111011101,1011101111011000,5
7141,0001101111100101,1010011111011000,5
7149,0001101111101101,1011011111011000,5
7157,0001101111110101,1010111111011000,5
7173,0001110000000101,1010000000111000,5
7181,0001110000001101,1011000000111000,5
7189,0001110000010101,1010100000111000,5
7197,0001110000011101,1011100000111000,5
7205,0001110000100101,1010010000111000,5
7213,0001110000101101,1011010000111000,5
7221,0001110000110101,1010110000111000,5
7229,0001110000111101,1011110000111000,5
7237,0001110001000101,1010001000111000,5
7245,0001110001001101,1011001000111000,5
7253,0001110001010101,1010101000111000,5
7261,0001110001011101,1011101000111000,5
7285,0001110001110101,1010111000111000,5
7293,0001110001111101,1011111000111000,5
7301,0001110010000101,1010000100111000,5
7309,0001110010001101,1011000100111000,5
7317,0001110010010101,1010100100111000,5
7325,0001110010011101,1011100100111000,5
7333,0001110010100101,1010010100111000,5
7341,0001110010101101,1011010100111000,5
7349,0001110010110101,1010110100111000,5
7357,0001110010111101,1011110100111000,5
7365,0001110011000101,1010001100111000,5
7373,0001110011001101,1011001100111000,5
7381,0001110011010101,1010101100111000,5
7389,0001110011011101,1011101100111000,5
7397,0001110011100101,1010011100111000,5
7405,0001110011101101,1011011100111000,5
7413,0001110011110101,1010111100111000,5
7421,0001110011111101,1011111100111000,5
7429,0001110100000101,1010000010111000,5
7437,0001110100001101,1011000010111000,5
7445,0001110100010101,1010100010111000,5
7453,0001110100011101,1011100010111000,5
7461,0001110100100101,1010010010111000,5
7469,0001110100101101,1011010010111000,5
7477,0001110100110101,1010110010111000,5
7485,0001110100111101,1011110010111000,5
7493,0001110101000101,1010001010111000,5
7501,0001110101001101,1011001010111000,5
7509,0001110101010101,1010101010111000,5
7517,0001110101011101,1011101010111000,5
7525,0001110101100101,1010011010111000,5
7533,0001110101101101,1011011010111000,5
7541,0001110101110101,1010111010111000,5
7549,0001110101111101,1011111010111000,5
7557,0001110110000101,1010000110111000,5
7565,0001110110001101,1011000110111000,5
7573,0001110110010101,1010100110111000,5
7589,0001110110100101,1010010110111000,5
7597,0001110110101101,1011010110111000,5
7605,0001110110110101,1010110110111000,5
7613,0001110110111101,1011110110111000,5
7621,0001110111000101,1010001110111000,5
7629,0001110111001101,1011001110111000,5
7637,0001110111010101,1010101110111000,5
7645,0001110111011101,1011101110111000,5
7653,0001110111100101,1010011110111000,5
7661,0001110111101101,1011011110111000,5
7669,0001110111110101,1010111110111000,5
7685,0001111000000101,1010000001111000,5
7693,0001111000001101,1011000001111000,5
7701,0001111000010101,1010100001111000,5
7709,0001111000011101,1011100001111000,5
7717,0001111000100101,1010010001111000,5
7725,0001111000101101,1011010001111000,5
7733,0001111000110101,1010110001111000,5
7741,0001111000111101,1011110001111000,5
7749,0001111001000101,1010001001111000,5
7757,0001111001001101,1011001001111000,5
7765,0001111001010101,1010101001111000,5
7773,0001111001011101,1011101001111000,5
7781,0001111001100101,1010011001111000,5
7789,0001111001101101,1011011001111000,5
7797,0001111001110101,1010111001111000,5
7805,0001111001111101,1011111001111000,5
7813,0001111010000101,1010000101111000,5
7821,0001111010001101,1011000101111000,5
7829,0001111010010101,1010100101111000,5
7837,0001111010011101,1011100101111000,5
7853,0001111010101101,1011010101111000,5
7861,0001111010110101,1010110101111000,5
7869,0001111010111101,1011110101111000,5
7877,0001111011000101,1010001101111000,5
7885,0001111011001101,1011001101111000,5
7893,0001111011010101,1010101101111000,5
7901,0001111011011101,1011101101111000,5
7909,0001111011100101,1010011101111000,5
7917,0001111011101101,1011011101111000,5
7925,0001111011110101,1010111101111000,5
7933,0001111011111101,1011111101111000,5
7941,0001111100000101,1010000011111000,5
7949,0001111100001101,1011000011111000,5
7957,0001111100010101,1010100011111000,5
7965,0001111100011101,1011100011111000,5
7973,0001111100100101,1010010011111000,5
7981,0001111100101101,1011010011111000,5
7989,0001111100110101,1010110011111000,5
7997,0001111100111101,1011110011111000,5
8005,0001111101000101,1010001011111000,5
8013,0001111101001101,1011001011111000,5
8021,0001111101010101,1010101011111000,5
8029,0001111101011101,1011101011111000,5
8037,0001111101100101,1010011011111000,5
8045,0001111101101101,1011011011111000,5
8053,0001111101110101,1010111011111000,5
8061,0001111101111101,1011111011111000,5
8069,0001111110000101,1010000111111000,5
8077,0001111110001101,1011000111111000,5
8085,0001111110010101,1010100111111000,5
8093,0001111110011101,1011100111111000,5
8101,0001111110100101,1010010111111000,5
8109,0001111110101101,1011010111111000,5
8117,0001111110110101,1010110111111000,5
8125,0001111110111101,1011110111111000,5
8133,0001111111000101,1010001111111000,5
8141,0001111111001101,1011001111111000,5
8149,0001111111010101,1010101111111000,5
8157,0001111111011101,1011101111111000,5
8165,0001111111100101,1010011111111000,5
8181,0001111111110101,1010111111111000,5
8197,0010000000000101,1010000000000100,5
8205,0010000000001101,1011000000000100,5
8213,0010000000010101,1010100000000100,5
8221,0010000000011101,1011100000000100,5
8229,0010000000100101,1010010000000100,5
8237,0010000000101101,1011010000000100,5
8245,0010000000110101,1010110000000100,5
8253,0010000000111101,1011110000000100,5
8261,0010000001000101,1010001000000100,5
8269,0010000001001101,1011001000000100,5
8277,0010000001010101,1010101000000100,5
8285,0010000001011101,1011101000000100,5
8293,0010000001100101,1010011000000100,5
8301,0010000001101101,1011011000000100,5
8309,0010000001110101,1010111000000100,5
8317,0010000001111101,1011111000000100,5
8325,0010000010000101,1010000100000100,5
8333,0010000010001101,1011000100000100,5
8341,0010000010010101,1010100100000100,5
8349,0010000010011101,1011100100000100,5
8357,0010000010100101,1010010100000100,5
8365,0010000010101101,1011010100000100,5
8373,0010000010110101,1010110100000100,5
8381,0010000010111101,1011110100000100,5
8389,0010000011000101,1010001100000100,5
8397,0010000011001101,1011001100000100,5
8405,0010000011010101,1010101100000100,5
8421,0010000011100101,1010011100000100,5
8429,0010000011101101,1011011100000100,5
8437,0010000011110101,1010111100000100,5
8453,0010000100000101,1010000010000100,5
8461,0010000100001101,1011000010000100,5
8469,0010000100010101,1010100010000100,5
8477,0010000100011101,1011100010000100,5
8485,0010000100100101,1010010010000100,5
8493,0010000100101101,1011010010000100,5
8501,0010000100110101,1010110010000100,5
8509,0010000100111101,1011110010000100,5
8517,0010000101000101,1010001010000100,5
8525,0010000101001101,1011001010000100,5
8533,0010000101010101,1010101010000100,5
8541,0010000101011101,1011101010000100,5
8549,0010000101100101,1010011010000100,5
8557,0010000101101101,1011011010000100,5
8565,0010000101110101,1010111010000100,5
8573,0010000101111101,1011111010000100,5
8581,0010000110000101,1010000110000100,5
8589,0010000110001101,1011000110000100,5
8597,0010000110010101,1010100110000100,5
8613,0010000110100101,1010010110000100,5
8629,0010000110110101,1010110110000100,5
8637,0010000110111101,1011110110000100,5
8645,0010000111000101,1010001110000100,5
8653,0010000111001101,1011001110000100,5
8661,0010000111010101,1010101110000100,5
8669,0010000111011101,1011101110000100,5
8677,0010000111100101,1010011110000100,5
8685,0010000111101101,1011011110000100,5
8693,0010000111110101,1010111110000100,5
8701,0010000111111101,1011111110000100,5
8709,0010001000000101,1010000001000100,5
8717,0010001000001101,1011000001000100,5
8725,0010001000010101,1010100001000100,5
8733,0010001000011101,1011100001000100,5
8741,0010001000100101,1010010001000100,5
8749,0010001000101101,1011010001000100,5
8757,0010001000110101,1010110001000100,5
8765,0010001000111101,1011110001000100,5
8773,0010001001000101,1010001001000100,5
8781,0010001001001101,1011001001000100,5
8789,0010001001010101,1010101001000100,5
8797,0010001001011101,1011101001000100,5
8805,0010001001100101,1010011001000100,5
8813,0010001001101101,1011011001000100,5
8821,0010001001110101,1010111001000100,5
8837,0010001010000101,1010000101000100,5
8845,0010001010001101,1011000101000100,5
8853,0010001010010101,1010100101000100,5
8877,0010001010101101,1011010101000100,5
8885,0010001010110101,1010110101000100,5
8901,0010001011000101,1010001101000100,5
8909,0010001011001101,1011001101000100,5
8917,0010001011010101,1010101101000100,5
8925,0010001011011101,1011101101000100,5
8933,0010001011100101,1010011101000100,5
8941,0010001011101101,1011011101000100,5
8949,0010001011110101,1010111101000100,5
8957,0010001011111101,1011111101000100,5
8965,0010001100000101,1010000011000100,5
8973,0010001100001101,1011000011000100,5
8981,0010001100010101,1010100011000100,5
8989,0010001100011101,1011100011000100,5
8997,0010001100100101,1010010011000100,5
9005,0010001100101101,1011010011000100,5
9013,0010001100110101,1010110011000100,5
9021,0010001100111101,1011110011000100,5
9029,0010001101000101,1010001011000100,5
9037,0010001101001101,1011001011000100,5
9045,0010001101010101,1010101011000100,5
9053,0010001101011101,1011101011000100,5
9061,0010001101100101,1010011011000100,5
9069,0010001101101101,1011011011000100,5
9077,0010001101110101,1010111011000100,5
9085,0010001101111101,1011111011000100,5
9093,0010001110000101,1010000111000100,5
9101,0010001110001101,1011000111000100,5
9109,0010001110010101,1010100111000100,5
9117,0010001110011101,1011100111000100,5
9125,0010001110100101,1010010111000100,5
9133,0010001110101101,1011010111000100,5
9141,0010001110110101,1010110111000100,5
9157,0010001111000101,1010001111000100,5
9165,0010001111001101,1011001111000100,5
9173,0010001111010101,1010101111000100,5
9181,0010001111011101,1011101111000100,5
9189,0010001111100101,1010011111000100,5
9197,0010001111101101,1011011111000100,5
9205,0010001111110101,1010111111000100,5
9213,0010001111111101,1011111111000100,5
9221,0010010000000101,1010000000100100,5
9229,0010010000001101,1011000000100100,5
9237,0010010000010101,1010100000100100,5
9245,0010010000011101,1011100000100100,5
